Timestamp	SG01	SG02	SG03	SG04	SG05	SG06	SG07	SG08	SG09	SG10	SG11	SG12	SG13	SG14	SG15	SG16	SG17	SG18	SG19	SG20	SG21	SG22	SG23	SG24	SG25	SG26	SG27	SG28	SG29	SG30	SG31	SG32	SG33	SG34	SG35	SG36	SG37	SG38	SG39	SG40	SG41	SG42	SG43	SG44	SG45	SG46	SG47	SG48	SG49	SG50	SG51	SG52	SG53	SG54	SG55	SG56	SG57	SG58	SG59	SG60	SG61	SG62	SG63	SG64	SG65	SG66	SG67	SG68	SG69	SG70	SG71	SG72	SG73	SG74	SG75	SG76	SG77	SG78	SG79	SG80	SG81	SG82	SG83	SG84	SG85	SG86	SG87	SG88	SG89	SG90	SG91	SG92	SG93	SG94	SG95	T1	S1	T2	S2	T3	S3	T4	S4	T5	S5	T6	S6	T7	S7	T8	S8	T9	S9	T10	S10	T11	S11	T12	S12	T13	S13	T14	S14	T15	S15	T16	S16	T17	S17	T18	S18	T19	S19	T20	S20	T21	S21	T22	S22	T23	S23	T24	S24	T25	S25	T26	S26	T27	S27	T28	S28	T29	S29	T30	S30	T31	S31	T32	S32	T33	S33	T34	S34	T35	S35	T36	S36	T37	S37	T38	S38	T39	S39	T40	S40	T41	S41	T42	S42	T43	S43	T44	S44	T45	S45	T46	S46	T47	S47	T48	S48	T49	S49	T50	S50	T51	S51	T52	S52	T53	S53	T54	S54	T55	S55	T56	S56	T57	S57	T58	S58	T59	S59	T60	S60	T61	S61	T62	S62	T63	S63	T64	S64	T65	S65	T66	S66	T67	S67	T68	S68	T69	S69	T70	S70	T71	S71	T72	S72	T73	S73	T74	S74	T75	S75	T76	S76	T77	S77	T78	S78	T79	S79	T80	S80	T81	S81	T82	S82	T83	S83	T84	S84	T85	S85	T86	S86	T87	S87	T88	S88	T89	S89	T90	S90	T91	S91	T92	S92	T93	S93	T94	S94	T95	S95
1632878878.782920	-97.264	-25.121	-23.506	-35.246	-75.781	-23.952	-22.260	-25.985	-9.987	-42.366	-26.526	-30.161	-26.538	-32.448	-28.150	-16.436	-42.591	-17.858	-8.254	-3.360	-26.236	-13.643	-48.948	-14.587	-26.952	-13.725	-40.479	-30.097	-7.909	-3.750	-18.237	-18.528	-27.980	-17.186	-20.579	-42.370	-47.433	-10.628	-5.749	-13.631	-20.131	-19.722	-21.107	-18.973	-22.512	-75.357	-43.204	-13.647	-5.338	-5.974	-19.142	-34.792	-21.796	-13.859	-26.235	-99.142	-20.408	-50.535	-47.494	-5.154	-35.536	-12.596	-23.643	-9.655	-46.897	-38.863	-23.336	-6.793	-7.886	-14.496	-41.743	-10.775	-11.828	-14.695	-17.169	-14.834	-10.412	-26.242	-7.595	-8.195	-70.230	-22.275	-12.128	-19.712	-16.303	-8.416	-22.302	-14.465	-7.523	-4.023	-4.158	-23.095	-11.651	-48.509	1.149	1472.03391	1472.81556	1481.88080	1482.99923	1491.74576	1493.33467	1501.97935	1502.95493	1511.85106	1512.80657	1521.86430	1523.04713	1532.08092	1532.96416	1541.70998	1542.71832	1551.65227	1552.81109	1561.72303	1562.94144	1471.75065	1472.80974	1481.92472	1482.94004	1491.58040	1494.31176	1502.00155	1502.85484	1511.95514	1512.86649	1521.61595	1522.91907	1531.80213	1533.10022	1542.12658	1542.88864	1551.75074	1552.52490	1562.11143	1562.81056	1471.93649	1473.98341	1481.90401	1482.89355	1491.73744	1493.41265	1501.98853	1502.94079	1511.92001	1512.82387	1522.09051	1522.98055	1532.00954	1533.00352	1541.88490	1542.85457	1551.87626	1552.88932	1561.97513	1562.42796	1471.78553	1472.70022	1481.84830	1483.03338	1491.56556	1492.67801	1501.97990	1502.74668	1512.10088	1512.88194	1522.05189	1522.91228	1531.73650	1532.94849	1541.84605	1542.79574	1551.55693	1552.77482	1561.96402	1562.31900	1471.85070	1472.81327	1481.81509	1483.04411	1491.70885	1493.08394	1501.62596	1502.65946	1511.76631	1513.45219	1521.84735	1522.82139	1531.72505	1532.47133	1541.79521	1542.54379	1551.51505	1552.95070	1561.49004	1562.65150	1471.91764	1473.00149	1481.83759	1484.42853	1491.64914	1493.51711	1501.95092	1502.86402	1512.11204	1512.90222	1522.08750	1523.03336	1531.60335	1532.95728	1541.80971	1542.79651	1551.60137	1552.85187	1561.48152	1562.75515	1471.77284	1472.96814	1481.83884	1482.85564	1491.57208	1492.97084	1501.91442	1502.67874	1511.99157	1512.89980	1521.95131	1523.06033	1532.06565	1532.94467	1541.72582	1542.79515	1551.98044	1552.85364	1562.16520	1563.08883	1471.84330	1472.99866	1481.79920	1483.11887	1491.69745	1493.02376	1502.07016	1502.78689	1511.73435	1513.62337	1521.87504	1522.77991	1531.54155	1532.97180	1541.60060	1542.92116	1551.70376	1552.91246	1561.53743	1562.86200	1471.87131	1472.89988	1482.04955	1484.62493	1491.55543	1493.05149	1501.90507	1502.87026	1511.91443	1512.75540	1521.70801	1522.52843	1531.91108	1532.80271	1541.68524	1542.79380	1551.76739	1552.96737	1561.94279	1562.81374	1471.95833	1472.86407	1481.75528	1482.85743	1491.68261	1492.93169	1501.84949	1502.40742	1512.06165	1512.62013
1632878879.782900	-97.039	-24.195	-24.171	-34.786	-76.500	-23.922	-23.341	-26.679	-8.433	-43.086	-26.098	-30.392	-27.038	-32.765	-27.998	-17.048	-43.224	-18.313	-9.513	7.803	-25.972	-13.422	-49.763	-14.271	-27.422	-14.407	-39.676	-30.639	-7.284	-5.912	-17.777	-18.101	-27.459	-17.420	-19.707	-42.167	-47.564	-12.198	-5.025	-11.885	-19.935	-19.748	-23.164	-18.102	-22.596	-74.511	-42.203	-13.783	-3.757	-5.624	-19.012	-34.924	-22.242	-14.144	-25.213	-99.600	-20.180	-51.763	-47.416	-4.506	-36.129	-10.773	-23.077	-9.151	-46.244	-38.816	-24.058	-7.783	-7.259	-13.372	-41.988	-11.144	-13.399	-15.787	-16.195	-12.198	-10.199	-26.584	-5.031	-6.091	-70.283	-21.520	-13.468	-20.731	-17.209	-5.601	-22.576	-15.667	-7.212	-4.437	-5.229	-22.331	-10.741	-47.109	0.660	1472.03268	1472.81485	1481.87937	1482.99922	1491.74702	1493.33485	1501.98027	1502.95622	1511.85124	1512.80582	1521.86279	1523.04600	1532.08340	1532.96473	1541.70959	1542.71716	1551.64972	1552.81109	1561.72422	1562.94144	1471.74977	1472.80956	1481.92508	1482.94004	1491.58094	1494.31158	1502.00228	1502.85502	1511.95514	1512.86667	1521.61594	1522.91832	1531.80289	1533.10002	1542.12831	1542.88941	1551.75074	1552.52333	1562.11044	1562.82386	1471.93631	1473.98358	1481.90436	1482.89408	1491.73870	1493.41265	1501.98944	1502.94189	1511.92075	1512.82387	1522.09013	1522.97942	1532.00973	1533.00466	1541.88451	1542.85360	1551.87625	1552.89010	1561.97870	1562.42796	1471.78482	1472.70022	1481.84741	1483.03320	1491.56592	1492.67892	1501.98027	1502.74668	1512.10069	1512.88287	1522.05133	1522.91209	1531.73745	1532.94906	1541.84585	1542.79360	1551.55498	1552.77423	1561.96501	1562.32197	1471.85017	1472.81309	1481.81420	1483.04340	1491.70993	1493.08231	1501.62577	1502.66038	1511.76668	1513.45238	1521.84697	1522.82215	1531.72543	1532.47286	1541.79444	1542.54301	1551.51348	1552.95148	1561.49024	1562.65210	1471.91675	1473.00096	1481.83616	1484.42727	1491.65077	1493.51783	1501.95184	1502.86439	1512.11185	1512.90334	1522.08750	1523.03279	1531.60373	1532.95785	1541.80971	1542.79496	1551.59922	1552.85246	1561.48251	1562.75674	1471.77284	1472.96744	1481.83741	1482.85671	1491.57262	1492.97192	1501.91552	1502.68021	1511.99101	1512.90017	1521.95075	1523.05995	1532.06756	1532.94524	1541.72544	1542.79360	1551.98044	1552.85442	1562.16619	1563.09102	1471.84277	1472.99796	1481.79884	1483.11815	1491.69871	1493.02285	1502.06997	1502.78542	1511.73472	1513.62486	1521.87353	1522.78198	1531.54270	1532.97294	1541.60040	1542.92058	1551.70160	1552.91403	1561.53683	1562.86418	1471.87025	1472.89899	1482.04955	1484.62582	1491.55634	1493.05058	1501.90690	1502.87045	1511.91443	1512.75428	1521.70744	1522.53144	1531.91127	1532.80252	1541.68543	1542.79244	1551.76739	1552.96776	1561.94478	1562.81473	1471.95815	1472.86266	1481.75617	1482.85904	1491.68496	1492.93459	1501.84967	1502.40926	1512.06147	1512.61939
1632878880.782890	-98.462	-23.442	-25.372	-36.065	-76.819	-24.512	-23.905	-26.679	-9.000	-40.714	-26.635	-29.466	-26.689	-33.601	-26.589	-15.916	-43.059	-17.207	-11.138	9.118	-25.085	-12.497	-51.269	-15.405	-27.423	-14.621	-41.924	-30.611	-7.486	-4.940	-17.746	-18.298	-28.282	-18.458	-19.609	-42.488	-47.788	-12.181	-6.311	-13.632	-20.347	-19.145	-21.643	-19.290	-23.301	-73.821	-43.679	-15.143	-5.623	-6.288	-18.139	-33.866	-22.514	-15.596	-25.665	-100.647	-20.409	-51.882	-47.049	-5.370	-35.355	-11.869	-22.730	-9.637	-45.639	-38.599	-24.058	-7.170	-7.460	-11.846	-40.262	-9.895	-11.757	-15.252	-17.019	-12.470	-11.598	-25.921	-5.952	-7.403	-70.349	-21.234	-11.720	-21.786	-17.327	-5.273	-22.457	-15.168	-7.066	-4.070	-5.627	-22.369	-10.264	-49.596	1.113	1472.03285	1472.81327	1481.87936	1483.00012	1491.74702	1493.33340	1501.98063	1502.95493	1511.85198	1512.80601	1521.86373	1523.04600	1532.08283	1532.96358	1541.70959	1542.71716	1551.65168	1552.81187	1561.72263	1562.94323	1471.74854	1472.80797	1481.92365	1482.94003	1491.58039	1494.31158	1502.00265	1502.85428	1511.95458	1512.86797	1521.61462	1522.91869	1531.80384	1533.10098	1542.12677	1542.88960	1551.75211	1552.52235	1562.10071	1562.81810	1471.93472	1473.98340	1481.90293	1482.89408	1491.73870	1493.41083	1501.98980	1502.94079	1511.92075	1512.82387	1522.09145	1522.98017	1532.01088	1533.00275	1541.88548	1542.85437	1551.87684	1552.89030	1561.97632	1562.42737	1471.78341	1472.69916	1481.84794	1483.03338	1491.56556	1492.67765	1501.98118	1502.74612	1512.10125	1512.88342	1522.05208	1522.91228	1531.73707	1532.94848	1541.84682	1542.79438	1551.55811	1552.77501	1561.96402	1562.31899	1471.84875	1472.81150	1481.81419	1483.04411	1491.70921	1493.08357	1501.62669	1502.65964	1511.76612	1513.45107	1521.84660	1522.82271	1531.72581	1532.47133	1541.79540	1542.54204	1551.51602	1552.95109	1561.49004	1562.65110	1471.91587	1473.00131	1481.83616	1484.42853	1491.64932	1493.51638	1501.95294	1502.86347	1512.11185	1512.90278	1522.08844	1523.03223	1531.60335	1532.95727	1541.80990	1542.79496	1551.60039	1552.85265	1561.48290	1562.75594	1471.77143	1472.96726	1481.83794	1482.85582	1491.57207	1492.97192	1501.91533	1502.67947	1511.99101	1512.90092	1521.94942	1523.05920	1532.06756	1532.94524	1541.72544	1542.79438	1551.98103	1552.85461	1562.16341	1563.09082	1471.84013	1472.99796	1481.79830	1483.11923	1491.69781	1493.02412	1502.06960	1502.78579	1511.73435	1513.62356	1521.87372	1522.78179	1531.54346	1532.97180	1541.59982	1542.92096	1551.70336	1552.91422	1561.53742	1562.86298	1471.86989	1472.89864	1482.04794	1484.62492	1491.55597	1493.05240	1501.90690	1502.86916	1511.91462	1512.75427	1521.70594	1522.53069	1531.91107	1532.80252	1541.68562	1542.79322	1551.76817	1552.96854	1561.94339	1562.81413	1471.95762	1472.86177	1481.75439	1482.85760	1491.68351	1492.93404	1501.85096	1502.40724	1512.06147	1512.61994
1632878881.782870	-96.865	-23.140	-23.775	-35.481	-76.016	-25.288	-23.598	-27.035	-8.522	-43.161	-26.215	-29.444	-27.422	-32.064	-27.428	-16.859	-43.037	-17.850	-12.314	4.229	-25.328	-13.412	-50.455	-14.370	-27.187	-13.525	-41.038	-30.381	-7.752	-4.600	-18.336	-17.603	-27.959	-15.861	-19.524	-42.217	-48.074	-11.957	-5.973	-12.307	-19.507	-18.692	-21.120	-17.599	-23.250	-75.712	-43.332	-13.784	-5.880	-7.211	-19.572	-33.972	-23.914	-14.294	-25.481	-99.904	-20.681	-51.763	-47.333	-6.452	-37.428	-11.223	-22.853	-8.549	-45.572	-40.435	-23.856	-7.526	-6.153	-14.314	-41.593	-10.647	-11.384	-14.663	-16.582	-14.338	-11.053	-24.338	-7.163	-8.124	-69.904	-21.269	-12.408	-21.335	-16.991	-7.692	-23.585	-15.668	-8.278	-4.985	-5.394	-23.226	-10.649	-47.042	1.402	1472.03285	1472.81520	1481.87936	1483.00047	1491.74594	1493.33449	1501.97972	1502.95493	1511.85142	1512.80656	1521.86449	1523.04562	1532.08283	1532.96396	1541.71017	1542.71716	1551.65089	1552.81187	1561.72382	1562.94104	1471.74994	1472.80956	1481.92454	1482.94075	1491.58130	1494.31139	1502.00118	1502.85502	1511.95495	1512.86723	1521.61613	1522.91869	1531.80308	1533.10040	1542.12831	1542.88999	1551.75172	1552.52058	1562.11321	1562.82148	1471.93578	1473.98394	1481.90365	1482.89354	1491.73743	1493.41083	1501.98889	1502.94134	1511.92038	1512.82387	1522.08994	1522.98036	1532.01069	1533.00371	1541.88587	1542.85496	1551.87625	1552.88952	1561.97731	1562.42856	1471.78499	1472.69969	1481.84687	1483.03338	1491.56646	1492.67873	1501.97972	1502.74814	1512.10088	1512.88324	1522.05189	1522.91247	1531.73802	1532.94887	1541.84720	1542.79496	1551.55576	1552.77364	1561.96441	1562.32098	1471.84928	1472.81291	1481.81419	1483.04465	1491.70957	1493.08448	1501.62687	1502.66185	1511.76724	1513.45200	1521.84792	1522.82139	1531.72600	1532.47190	1541.79443	1542.54301	1551.51465	1552.94971	1561.49182	1562.65130	1471.91693	1473.00043	1481.83562	1484.42799	1491.64986	1493.51511	1501.95183	1502.86420	1512.11203	1512.90315	1522.08749	1523.03242	1531.60354	1532.95708	1541.80970	1542.79496	1551.59882	1552.85265	1561.48469	1562.75594	1471.77302	1472.96602	1481.83740	1482.85617	1491.57298	1492.97246	1501.91552	1502.68094	1511.99138	1512.90129	1521.95187	1523.05882	1532.06699	1532.94504	1541.72601	1542.79438	1551.97965	1552.85520	1562.16619	1563.08982	1471.84171	1472.99760	1481.79830	1483.11833	1491.69817	1493.02484	1502.07034	1502.78707	1511.73509	1513.62467	1521.87522	1522.78066	1531.54308	1532.97218	1541.59924	1542.92251	1551.70356	1552.91285	1561.53861	1562.86298	1471.86989	1472.89917	1482.04776	1484.62474	1491.55633	1493.05185	1501.90690	1502.86971	1511.91480	1512.75483	1521.70857	1522.52974	1531.91165	1532.80156	1541.68543	1542.79244	1551.76836	1552.96717	1561.94438	1562.81373	1471.95886	1472.86301	1481.75617	1482.85796	1491.68388	1492.93386	1501.85004	1502.40962	1512.06221	1512.62087
1632878882.782850	-97.063	-25.146	-22.906	-35.852	-76.015	-23.752	-23.866	-26.569	-9.522	-42.339	-26.444	-29.929	-27.606	-33.551	-27.546	-14.492	-43.844	-16.659	-11.263	7.692	-27.395	-13.412	-49.551	-15.304	-26.852	-14.009	-42.340	-30.737	-7.532	-4.810	-17.644	-19.052	-28.933	-17.888	-19.859	-40.799	-47.543	-11.599	-6.153	-13.668	-19.590	-20.096	-22.364	-18.552	-22.999	-75.357	-44.390	-14.617	-5.394	-7.080	-18.499	-33.759	-22.342	-15.679	-25.380	-99.920	-19.798	-51.660	-46.991	-4.037	-35.602	-11.270	-23.687	-9.267	-45.219	-38.664	-24.624	-7.065	-6.900	-12.991	-40.411	-11.745	-12.177	-15.534	-16.297	-14.009	-10.625	-25.766	-6.237	-6.884	-69.539	-21.441	-13.083	-21.299	-16.638	-6.867	-23.133	-15.561	-8.022	-2.364	-4.454	-21.323	-11.148	-48.183	2.023	1472.03338	1472.81538	1481.87990	1482.99851	1491.74576	1493.33540	1501.98100	1502.95548	1511.85142	1512.80657	1521.86374	1523.04694	1532.08474	1532.96511	1541.71017	1542.71774	1551.65305	1552.81227	1561.72402	1562.94223	1471.75030	1472.80956	1481.92436	1482.94004	1491.58112	1494.31103	1502.00210	1502.85392	1511.95514	1512.86723	1521.61406	1522.92001	1531.80461	1533.10060	1542.12638	1542.88999	1551.75309	1552.52294	1562.10567	1562.82009	1471.93666	1473.98217	1481.90365	1482.89355	1491.73743	1493.41192	1501.99036	1502.94134	1511.92057	1512.82443	1522.09145	1522.98093	1532.01279	1533.00371	1541.88645	1542.85496	1551.87743	1552.89069	1561.97533	1562.42677	1471.78394	1472.69969	1481.84794	1483.03249	1491.56610	1492.67728	1501.98100	1502.74668	1512.10069	1512.88268	1522.05133	1522.91379	1531.73841	1532.94982	1541.84663	1542.79496	1551.55811	1552.77521	1561.96382	1562.31880	1471.84964	1472.81309	1481.81473	1483.04340	1491.70939	1493.08285	1501.62743	1502.66111	1511.76612	1513.45145	1521.84735	1522.82139	1531.72696	1532.47133	1541.79579	1542.54301	1551.51642	1552.95168	1561.49083	1562.65071	1471.91710	1473.00184	1481.83669	1484.42907	1491.65023	1493.51729	1501.95330	1502.86365	1512.11259	1512.90371	1522.08825	1523.03298	1531.60411	1532.95861	1541.81029	1542.79554	1551.60156	1552.85246	1561.48251	1562.75733	1471.77249	1472.96779	1481.83794	1482.85653	1491.57262	1492.97120	1501.91570	1502.68021	1511.99083	1512.90129	1521.95075	1523.06014	1532.06947	1532.94600	1541.72602	1542.79496	1551.97985	1552.85442	1562.16401	1563.08983	1471.84171	1472.99902	1481.79884	1483.11744	1491.69799	1493.02376	1502.07052	1502.78616	1511.73416	1513.62430	1521.87372	1522.77991	1531.54289	1532.97256	1541.59982	1542.92116	1551.70434	1552.91462	1561.53683	1562.86318	1471.87025	1472.89987	1482.04919	1484.62564	1491.55597	1493.05076	1501.90708	1502.86990	1511.91425	1512.75484	1521.70726	1522.52975	1531.91241	1532.80271	1541.68601	1542.79302	1551.76974	1552.96854	1561.94240	1562.81552	1471.95833	1472.86371	1481.75439	1482.85886	1491.68442	1492.93368	1501.85041	1502.40852	1512.06147	1512.62106
1632878883.782840	-97.790	-24.890	-23.506	-35.851	-75.913	-23.480	-22.818	-26.378	-8.602	-43.271	-26.038	-30.612	-28.427	-32.848	-28.232	-15.964	-44.436	-15.447	-11.451	8.772	-25.130	-13.643	-50.201	-14.855	-27.523	-13.843	-40.953	-30.737	-7.596	-3.509	-17.994	-19.247	-27.644	-17.132	-20.681	-41.913	-47.068	-11.633	-5.584	-13.031	-19.753	-19.492	-20.991	-17.782	-23.032	-75.592	-43.560	-15.107	-6.442	-8.164	-18.681	-35.013	-21.727	-14.929	-26.286	-99.614	-20.262	-51.695	-46.996	-3.917	-34.269	-12.516	-24.333	-9.166	-46.378	-38.510	-23.346	-6.980	-6.108	-13.277	-39.670	-10.693	-12.888	-15.130	-16.111	-14.822	-10.743	-24.540	-6.887	-6.682	-69.755	-21.453	-13.199	-21.499	-16.857	-8.117	-24.913	-16.310	-8.471	-1.889	-4.587	-22.547	-10.930	-50.214	0.948	1472.03338	1472.81450	1481.88044	1482.99923	1491.74576	1493.33467	1501.98100	1502.95548	1511.85031	1512.80582	1521.86355	1523.04713	1532.08207	1532.96435	1541.71036	1542.71813	1551.65129	1552.81207	1561.72323	1562.94045	1471.74854	1472.80868	1481.92472	1482.93950	1491.58076	1494.30976	1502.00265	1502.85521	1511.95551	1512.86668	1521.61519	1522.91907	1531.80385	1533.09926	1542.12542	1542.89077	1551.75212	1552.52196	1562.10806	1562.82327	1471.93525	1473.98376	1481.90401	1482.89355	1491.73798	1493.41156	1501.99036	1502.94189	1511.92020	1512.82332	1522.09070	1522.98055	1532.01031	1533.00352	1541.88645	1542.85496	1551.87626	1552.88972	1561.97473	1562.42796	1471.78288	1472.69846	1481.84848	1483.03267	1491.56574	1492.67855	1501.98100	1502.74760	1512.10200	1512.88268	1522.05189	1522.91285	1531.73764	1532.94983	1541.84643	1542.79477	1551.55615	1552.77443	1561.96303	1562.31900	1471.84876	1472.81221	1481.81473	1483.04411	1491.70867	1493.08394	1501.62669	1502.66148	1511.76594	1513.45126	1521.84773	1522.82139	1531.72563	1532.47133	1541.79560	1542.54224	1551.51583	1552.94991	1561.49004	1562.64872	1471.91693	1473.00149	1481.83723	1484.42799	1491.64950	1493.51747	1501.95331	1502.86457	1512.11260	1512.90259	1522.08825	1523.03336	1531.60412	1532.95804	1541.81010	1542.79535	1551.59980	1552.85285	1561.48231	1562.75734	1471.77091	1472.96814	1481.83848	1482.85546	1491.57244	1492.97029	1501.91625	1502.68076	1511.99195	1512.90073	1521.95075	1523.06033	1532.06642	1532.94524	1541.72563	1542.79477	1551.97907	1552.85481	1562.16500	1563.09023	1471.84013	1472.99866	1481.79884	1483.11869	1491.69745	1493.02249	1502.07108	1502.78708	1511.73435	1513.62468	1521.87428	1522.77935	1531.54308	1532.97256	1541.59982	1542.92271	1551.70337	1552.91305	1561.53624	1562.86299	1471.86990	1472.89935	1482.04759	1484.62439	1491.55616	1493.05077	1501.90763	1502.87008	1511.91388	1512.75428	1521.70876	1522.52937	1531.91279	1532.80080	1541.68698	1542.79283	1551.76817	1552.96678	1561.94240	1562.81612	1471.95763	1472.86301	1481.75582	1482.85850	1491.68243	1492.93241	1501.85169	1502.40706	1512.06221	1512.62032
1632878884.782820	-97.063	-23.985	-23.057	-35.481	-76.618	-23.143	-22.818	-26.522	-8.748	-41.184	-26.201	-30.624	-26.805	-33.435	-27.227	-15.588	-44.337	-17.373	-8.190	2.009	-25.694	-14.106	-49.051	-15.171	-26.836	-14.316	-41.191	-29.429	-7.596	-4.684	-17.777	-17.321	-28.548	-17.770	-19.406	-41.305	-47.920	-11.055	-5.474	-14.003	-19.820	-18.515	-20.793	-18.201	-22.629	-74.901	-42.567	-14.631	-5.605	-6.298	-18.188	-34.294	-22.029	-15.194	-25.984	-99.054	-20.171	-50.606	-48.091	-4.866	-35.272	-11.802	-23.913	-9.151	-45.824	-37.701	-23.346	-6.403	-7.923	-14.145	-40.788	-10.058	-11.515	-15.067	-17.286	-13.404	-10.387	-25.971	-5.453	-6.566	-69.920	-22.461	-12.280	-22.239	-16.621	-6.938	-22.659	-13.917	-7.146	-3.842	-3.845	-22.894	-11.232	-49.222	1.553	1472.03338	1472.81538	1481.88044	1483.00030	1491.74576	1493.33521	1501.97972	1502.95493	1511.85142	1512.80582	1521.86374	1523.04769	1532.08207	1532.96434	1541.70959	1542.71735	1551.64972	1552.81070	1561.72263	1562.94263	1471.74924	1472.80903	1481.92544	1482.94004	1491.58058	1494.31158	1502.00191	1502.85392	1511.95440	1512.86705	1521.61557	1522.91982	1531.80442	1533.09983	1542.12754	1542.88999	1551.74780	1552.52274	1562.10647	1562.81354	1471.93543	1473.98323	1481.90472	1482.89355	1491.73689	1493.41210	1501.98944	1502.94079	1511.91982	1512.82387	1522.09145	1522.98055	1532.01069	1533.00352	1541.88432	1542.85496	1551.87625	1552.88971	1561.97771	1562.42876	1471.78482	1472.70022	1481.84830	1483.03481	1491.56574	1492.67747	1501.98082	1502.74668	1512.10069	1512.88324	1522.05189	1522.91360	1531.73803	1532.94906	1541.84624	1542.79535	1551.55674	1552.77501	1561.96541	1562.31959	1471.84999	1472.81309	1481.81509	1483.04554	1491.70812	1493.08376	1501.62688	1502.66111	1511.76650	1513.45219	1521.84735	1522.82196	1531.72677	1532.47343	1541.79482	1542.54224	1551.51446	1552.94991	1561.49083	1562.65170	1471.91640	1473.00166	1481.83705	1484.42871	1491.64950	1493.51711	1501.95184	1502.86310	1512.11259	1512.90297	1522.08881	1523.03449	1531.60297	1532.95727	1541.80932	1542.79612	1551.59980	1552.85148	1561.48310	1562.75674	1471.77267	1472.96832	1481.83830	1482.85618	1491.57225	1492.97065	1501.91552	1502.68021	1511.99083	1512.90055	1521.95018	1523.06090	1532.06642	1532.94524	1541.72544	1542.79535	1551.98024	1552.85344	1562.16540	1563.08943	1471.84206	1472.99884	1481.79902	1483.11958	1491.69672	1493.02358	1502.06979	1502.78616	1511.73453	1513.62337	1521.87447	1522.78123	1531.54251	1532.97256	1541.60040	1542.92135	1551.70101	1552.91305	1561.53683	1562.86358	1471.87060	1472.89970	1482.04937	1484.62457	1491.55543	1493.05131	1501.90690	1502.86861	1511.91350	1512.75428	1521.70688	1522.52937	1531.91165	1532.80271	1541.68485	1542.79418	1551.76523	1552.96619	1561.94458	1562.81532	1471.95762	1472.86389	1481.75635	1482.85850	1491.68243	1492.93205	1501.85133	1502.40797	1512.06221	1512.62106
1632878885.782800	-97.676	-24.392	-24.721	-35.949	-76.834	-23.195	-21.713	-27.284	-8.837	-41.978	-26.397	-30.276	-28.939	-33.867	-27.646	-15.610	-43.331	-17.123	-11.414	6.648	-27.923	-13.759	-50.215	-15.304	-27.053	-14.184	-39.676	-29.905	-6.859	-4.820	-18.667	-18.749	-28.712	-18.292	-20.564	-42.065	-46.218	-9.776	-5.444	-13.763	-20.115	-20.398	-22.364	-18.570	-21.856	-74.497	-42.977	-13.595	-5.311	-6.574	-18.894	-34.666	-23.129	-15.611	-26.168	-99.953	-19.725	-50.041	-46.821	-5.034	-35.421	-11.719	-24.530	-10.020	-45.673	-38.462	-22.573	-6.656	-6.944	-15.446	-41.282	-10.495	-13.192	-16.055	-16.062	-13.618	-9.142	-26.039	-5.758	-7.840	-70.216	-21.138	-13.967	-21.737	-16.387	-6.748	-23.632	-15.037	-8.435	-3.038	-5.048	-23.477	-11.580	-48.357	1.250	1472.03321	1472.81450	1481.87990	1482.99940	1491.74648	1493.33376	1501.98045	1502.95493	1511.85105	1512.80526	1521.86260	1523.04675	1532.08226	1532.96587	1541.71133	1542.71774	1551.65090	1552.81148	1561.72342	1562.94223	1471.74977	1472.80921	1481.92490	1482.94004	1491.58202	1494.31012	1502.00283	1502.85410	1511.95458	1512.86667	1521.61463	1522.91907	1531.80403	1533.10079	1542.12638	1542.88941	1551.75231	1552.52215	1562.10766	1562.82029	1471.93701	1473.98182	1481.90419	1482.89355	1491.73870	1493.41210	1501.99036	1502.94134	1511.91945	1512.82331	1522.09051	1522.97998	1532.00973	1533.00466	1541.88509	1542.85496	1551.87684	1552.89109	1561.97612	1562.42737	1471.78482	1472.69916	1481.84794	1483.03284	1491.56646	1492.67783	1501.98045	1502.74576	1512.10181	1512.88268	1522.05189	1522.91266	1531.73726	1532.95059	1541.84566	1542.79651	1551.55772	1552.77580	1561.96501	1562.31959	1471.84999	1472.81274	1481.81473	1483.04304	1491.70939	1493.08285	1501.62651	1502.66038	1511.76575	1513.45256	1521.84622	1522.82158	1531.72543	1532.47190	1541.79463	1542.54340	1551.51602	1552.95148	1561.49103	1562.65150	1471.91816	1473.00219	1481.83669	1484.42799	1491.65004	1493.51620	1501.95202	1502.86273	1512.11241	1512.90259	1522.08806	1523.03279	1531.60449	1532.95899	1541.80990	1542.79728	1551.60078	1552.85285	1561.48390	1562.75714	1471.77267	1472.96814	1481.83794	1482.85600	1491.57298	1492.97047	1501.91570	1502.67929	1511.99083	1512.90073	1521.95018	1523.05995	1532.06642	1532.94619	1541.72660	1542.79593	1551.98044	1552.85481	1562.16599	1563.08824	1471.84259	1472.99866	1481.79831	1483.11851	1491.69745	1493.02213	1502.07016	1502.78524	1511.73379	1513.62430	1521.87334	1522.78010	1531.54174	1532.97352	1541.60001	1542.92096	1551.70356	1552.91462	1561.53762	1562.86259	1471.87060	1472.89934	1482.04919	1484.62600	1491.55688	1493.05040	1501.90635	1502.86879	1511.91313	1512.75428	1521.70707	1522.52975	1531.91222	1532.80194	1541.68717	1542.79457	1551.76836	1552.96697	1561.94299	1562.81512	1471.95833	1472.86301	1481.75564	1482.85725	1491.68297	1492.93205	1501.84949	1502.40761	1512.06221	1512.62069
